2.0893e+05
4.5194e+05
1.7194e+05
9.4377e+05
2.2292e+05
3.5161e+05
1.9805e+05
2.3082e+05
3.2471e+05
6.1465e+05
5.8706e+05
1.3851e+05
3.6685e+05
3.8466e+05
2.0149e+05
1.6177e+05
1.769e+05
3.8716e+05
2.8837e+05
2.5727e+05
3.2072e+05
2.2881e+05
3.7699e+05
2.6699e+05
3.4453e+05
1.865e+05
2.0383e+05
1.6292e+05
6.5666e+05
1.4591e+05
4.5371e+05
4.594e+05
4.0536e+05
2.4377e+05
3.1983e+05
2.8733e+05
1.9418e+05
2.365e+05
6.5749e+05
5.0141e+05
1.2527e+05
3.4312e+05
4.7353e+05
1.4721e+05
2.8468e+05
2.5985e+05
1.5545e+05
1.5427e+05
3.9414e+05
1.5415e+05
1.6436e+05
3.762e+05
4.9138e+05
4.31e+05
2.3254e+05
4.7922e+05
3.263e+05
4.481e+05
1.9702e+05
1.5132e+05
2.48e+05
4.5133e+05
2.5443e+05
5.5239e+05
1.7957e+05
2.5762e+05
2.1136e+05
1.9161e+05
2.1647e+05
1.6972e+05
8.9569e+05
2.5116e+05
3.036e+05
2.9941e+05
4.1557e+05
3.3244e+05
2.3851e+05
2.2443e+05
2.3232e+05
2.533e+05
1.1088e+05
2.4818e+05
2.6726e+05
2.8796e+05
6.0673e+05
2.6223e+05
2.6211e+05
4.5596e+05
5.855e+05
3.4132e+05
2.8962e+05
4.292e+05
2.0882e+05
1.6239e+05
2.6468e+05
1.3117e+05
2.7147e+05
4.1415e+05
1.6385e+05
2.7072e+05
