60.615
92.891
94.827
92.773
94.303
101.08
88.181
82.923
85.669
104.27
73.332
79.695
89.132
96.267
90.271
87.222
85.384
82.923
91.468
93.914
83.065
70.086
88.012
81.539
83.752
67.929
71.738
58.046
76.101
67.173
115.65
94.189
77.892
93.717
81.544
95.473
83.794
85.563
102.93
102.34
94.071
76.563
78.583
77.134
99.789
87.616
88.634
76.87
87.492
84.197
91.231
85.779
78.332
100.12
61.856
89.834
85.012
83.723
82.131
86.233
87.948
102.6
98.893
99.887
80.895
90.43
76.673
108.54
101.4
85.992
75.405
85.04
85.43
79.036
72.056
65.051
84.902
102.24
92.703
72.93
77.097
63.012
82.974
67.79
89.081
70.924
76.062
71.445
68.208
86.912
83.871
74.374
93.974
99.192
99.758
81.521
74.981
121.46
85.404
82.739
